asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url
HO,Company,CATEGORY_SCIENCE,science,Stanford scientists found a way to regrow cartilage and stop arthritis - ScienceDaily,"Scientists at Stanford Medicine have discovered a treatment that can reverse cartilage loss in aging joints and even prevent arthritis after knee injuries. By blocking a protein linked to aging, the therapy restored healthy, shock-absorbing cartilage in old m…",Science Daily,2026-01-21T04:56:21Z,Positive,0.9722475409507751,0.027752455323934555,0.9722475409507751,https://www.sciencedaily.com/releases/2026/01/260120000333.htm
HO,Company,CATEGORY_SCIENCE,science,Scientists Discover a New Quantum State of Matter Once Considered Impossible - ScienceAlert,"A quantum state of matter has appeared in a material where physicists thought it would be impossible, forcing a rethink on the conditions that govern the behaviors of electrons in certain materials.",ScienceAlert,2026-01-21T03:20:45Z,Negative,0.9527355432510376,0.9527355432510376,0.04726448655128479,https://www.sciencealert.com/scientists-discover-a-new-quantum-state-of-matter-once-considered-impossible
TTE,Company,CATEGORY_SCIENCE,science,Scientists Discover a New Quantum State of Matter Once Considered Impossible - ScienceAlert,"A quantum state of matter has appeared in a material where physicists thought it would be impossible, forcing a rethink on the conditions that govern the behaviors of electrons in certain materials.",ScienceAlert,2026-01-21T03:20:45Z,Negative,0.9527355432510376,0.9527355432510376,0.04726448655128479,https://www.sciencealert.com/scientists-discover-a-new-quantum-state-of-matter-once-considered-impossible
AAPL,Company,CATEGORY_SCIENCE,science,Mars has never looked so serene in this gorgeous image from a NASA rover - Digital Trends,"Nearly 14 years ago, NASA’s Curiosity rover landed on Mars for a mission to explore the red planet and discover if it had an environment capable of supporting microbial life. Over the years, the rover has also been beaming back striking images of its surround…",Digital Trends,2026-01-21T01:45:00Z,Positive,0.854777455329895,0.14522258937358856,0.854777455329895,https://www.digitaltrends.com/space/mars-has-never-looked-so-serene-in-this-gorgeous-image-from-a-nasa-rover/
TSLA,Company,CATEGORY_SCIENCE,science,Mars has never looked so serene in this gorgeous image from a NASA rover - Digital Trends,"Nearly 14 years ago, NASA’s Curiosity rover landed on Mars for a mission to explore the red planet and discover if it had an environment capable of supporting microbial life. Over the years, the rover has also been beaming back striking images of its surround…",Digital Trends,2026-01-21T01:45:00Z,Positive,0.854777455329895,0.14522258937358856,0.854777455329895,https://www.digitaltrends.com/space/mars-has-never-looked-so-serene-in-this-gorgeous-image-from-a-nasa-rover/
TSLA,Company,CATEGORY_SCIENCE,science,AI-driven ultrafast spectrometer-on-a-chip advances real-time sensing - Phys.org,"For decades, the ability to visualize the chemical composition of materials, whether for diagnosing a disease, assessing food quality, or analyzing pollution, depended on large, expensive laboratory instruments called spectrometers. These devices work by taki…",Phys.Org,2026-01-20T22:40:02Z,Positive,0.7125341892242432,0.2874658405780792,0.7125341892242432,https://phys.org/news/2026-01-ai-driven-ultrafast-spectrometer-chip.html
TTE,Company,CATEGORY_SCIENCE,science,Mysterious polar weather on Jupiter and Saturn could be key to understanding their insides - Space,"""I don't think anyone's made this connection between the surface fluid pattern and the interior properties of these planets.""",Space.com,2026-01-20T22:00:00Z,Positive,0.8465319871902466,0.15346801280975342,0.8465319871902466,https://www.space.com/astronomy/solar-system/mysterious-polar-weather-on-jupiter-and-saturn-could-be-key-to-understanding-their-insides
HO,Company,CATEGORY_SCIENCE,science,'Like watching a cosmic volcano erupt': Scientists see monster black hole 'reborn' after 100 million years - Live Science,Scientists saw an inactive black hole 'reawaken' from a 100-million-year nap with fire and fury.,Live Science,2026-01-20T21:45:08Z,Negative,0.5502042174339294,0.5502042174339294,0.44979581236839294,https://www.livescience.com/space/black-holes/like-watching-a-cosmic-volcano-erupt-scientists-see-monster-black-hole-reborn-after-100-million-years
UNKNOWN,Unknown,CATEGORY_SCIENCE,science,"New NASA Artemis Payloads To Study Moon’s Terrain, Radiation, History - NASA (.gov)",NASA announced Tuesday the selection of three new science investigations that will strengthen humanity’s understanding and exploration of the Moon. As part of,NASA,2026-01-20T21:23:54Z,Positive,0.993513286113739,0.006486736238002777,0.993513286113739,https://www.nasa.gov/news-release/new-nasa-artemis-payloads-to-study-moons-terrain-radiation-history/
UNKNOWN,Unknown,CATEGORY_SCIENCE,science,DNA Breakthrough Solves Decade-Old Mystery of the Beachy Head Woman - SciTechDaily,"New research suggests the mysterious Roman-era “Beachy Head Woman” was likely from Britain, not the Mediterranean or sub-Saharan Africa. Advances in DNA sequencing are helping researchers resolve a mystery that has surrounded the Beachy Head Woman for more th…",SciTechDaily,2026-01-20T21:11:21Z,Negative,0.6490170955657959,0.6490170955657959,0.3509828448295593,https://scitechdaily.com/dna-breakthrough-solves-decade-old-mystery-of-the-beachy-head-woman/
HO,Company,CATEGORY_SCIENCE,science,Computational model discovers new types of neurons hidden in decade-old dataset - Big Think,"Researchers built a model that behaves like a brain. Without being trained on neural data, the model produced a peculiar signal — one that was later discovered in actual brain activity.",Big Think,2026-01-20T20:32:25Z,Positive,0.6659395694732666,0.334060400724411,0.6659395694732666,https://bigthink.com/neuropsych/computational-model-discovers-new-types-of-neurons-hidden-in-decade-old-dataset/
TSLA,Company,CATEGORY_SCIENCE,science,"Complex building blocks of life form spontaneously in space, research reveals - Phys.org","Challenging long-held assumptions, Aarhus University researchers have demonstrated that the protein building blocks essential for life as we know it can form readily in space. This discovery, appearing in Nature Astronomy, significantly raises the statistical…",Phys.Org,2026-01-20T20:30:27Z,Negative,0.92739337682724,0.92739337682724,0.07260659337043762,https://phys.org/news/2026-01-complex-blocks-life-spontaneously-space.html
ENGI,Company,CATEGORY_SCIENCE,science,"Complex building blocks of life form spontaneously in space, research reveals - Phys.org","Challenging long-held assumptions, Aarhus University researchers have demonstrated that the protein building blocks essential for life as we know it can form readily in space. This discovery, appearing in Nature Astronomy, significantly raises the statistical…",Phys.Org,2026-01-20T20:30:27Z,Negative,0.92739337682724,0.92739337682724,0.07260659337043762,https://phys.org/news/2026-01-complex-blocks-life-spontaneously-space.html
UNKNOWN,Unknown,CATEGORY_SCIENCE,science,A twitch in time? Quantum collapse models hint at tiny time fluctuations - Phys.org,"Quantum mechanics is rich with paradoxes and contradictions. It describes a microscopic world in which particles exist in a superposition of states—being in multiple places and configurations all at once, defined mathematically by what physicists call a ""wave…",Phys.Org,2026-01-20T20:02:16Z,Negative,0.957873523235321,0.957873523235321,0.042126480489969254,https://phys.org/news/2026-01-twitch-quantum-collapse-hint-tiny.html
UNKNOWN,Unknown,CATEGORY_SCIENCE,science,"4,000 Space Mirrors Could Soon Light Up Your Night, and They’re Coming in 2026 - The Daily Galaxy","A bold new startup plans to launch mirrors into orbit to reflect sunlight onto Earth at night, a move that could outshine the Moon.",The Daily Galaxy --Great Discoveries Channel,2026-01-20T19:15:00Z,Positive,0.9555642604827881,0.044435784220695496,0.9555642604827881,https://dailygalaxy.com/2026/01/4000-space-mirrors-soon-light-up-night/
SP500,Index,CATEGORY_SCIENCE,science,"NASA Unlocks Golden Age of Innovation, Exploration in Trump’s First Year - NASA (.gov)","One year into President Donald J. Trump’s second term, NASA is delivering measurable progress across human spaceflight, science, aeronautics, and cutting-edge",NASA,2026-01-20T17:57:57Z,Positive,0.9797431826591492,0.020256809890270233,0.9797431826591492,https://www.nasa.gov/news-release/nasa-unlocks-golden-age-of-innovation-exploration-in-trumps-first-year/
GOLD,Commodity,CATEGORY_SCIENCE,science,"NASA Unlocks Golden Age of Innovation, Exploration in Trump’s First Year - NASA (.gov)","One year into President Donald J. Trump’s second term, NASA is delivering measurable progress across human spaceflight, science, aeronautics, and cutting-edge",NASA,2026-01-20T17:57:57Z,Positive,0.9797431826591492,0.020256809890270233,0.9797431826591492,https://www.nasa.gov/news-release/nasa-unlocks-golden-age-of-innovation-exploration-in-trumps-first-year/
HO,Company,CATEGORY_SCIENCE,science,"A Parrot Named Nigel With A British Accent Went Missing. It Showed Up Four Years Later, Talking Spanish. - IFLScience","Nigel, aka Morgan, went on quite the adventure.",IFLScience,2026-01-20T17:21:48Z,Positive,0.6788693070411682,0.3211306929588318,0.6788693070411682,https://www.iflscience.com/a-parrot-named-nigel-with-a-british-accent-went-missing-it-showed-up-four-years-later-talking-spanish-82270
UNKNOWN,Unknown,CATEGORY_SCIENCE,science,Quote of the Day by Stephen Hawking: 'We are just an advanced breed of monkeys on a minor planet of a very average star. But...' - 19FortyFive,Stephen Hawking’s 1988 “advanced monkeys” quote argues that understanding the universe—and exploring space—may be humanity’s best path to endure.,19fortyfive.com,2026-01-20T17:08:47Z,Positive,0.5685374736785889,0.4314625859260559,0.5685374736785889,https://www.19fortyfive.com/2026/01/quote-of-the-day-by-stephen-hawking-we-are-just-an-advanced-breed-of-monkeys-on-a-minor-planet-of-a-very-average-star-but/
UNKNOWN,Unknown,CATEGORY_SCIENCE,science,Vast cluster of ancient galaxies could rewrite the history of star formation - Phys.org,"Astronomers have discovered a vast, dense cluster of massive galaxies just 1 billion years after the Big Bang, each forming stars at an intense rate from collapsing clouds of dust. Reported in Astronomy & Astrophysics by an international team, led by Guilaine…",Phys.Org,2026-01-20T17:00:01Z,Positive,0.8558745384216309,0.14412541687488556,0.8558745384216309,https://phys.org/news/2026-01-vast-cluster-ancient-galaxies-rewrite.html
HO,Company,CATEGORY_SCIENCE,science,"In 1938, Marjorie Courtenay-Latimer Resurrected A Species Thought To Be Extinct For 66 Million Years - IFLScience","""She had been in the lab and recognized how to identify fishes, and said that's something valuable that we have to preserve.”",IFLScience,2026-01-20T16:26:27Z,Positive,0.8886106610298157,0.11138936877250671,0.8886106610298157,https://www.iflscience.com/in-1938-marjorie-courtenay-latimer-resurrected-a-species-thought-to-be-extinct-for-66-million-years-82268
HO,Company,CATEGORY_SCIENCE,science,Physicists bridge worlds of quantum matter - Phys.org,"A new unified theory connects two fundamental domains of modern quantum physics: It joins two opposite views of how a single exotic particle behaves in a many-body system, namely as a mobile or static impurity among a large number of fermions, a so-called Fer…",Phys.Org,2026-01-20T16:22:07Z,Negative,0.8885678052902222,0.8885678052902222,0.11143212765455246,https://phys.org/news/2026-01-physicists-bridge-worlds-quantum.html
TTE,Company,CATEGORY_SCIENCE,science,Physicists bridge worlds of quantum matter - Phys.org,"A new unified theory connects two fundamental domains of modern quantum physics: It joins two opposite views of how a single exotic particle behaves in a many-body system, namely as a mobile or static impurity among a large number of fermions, a so-called Fer…",Phys.Org,2026-01-20T16:22:07Z,Negative,0.8885678052902222,0.8885678052902222,0.11143212765455246,https://phys.org/news/2026-01-physicists-bridge-worlds-quantum.html
HO,Company,CATEGORY_SCIENCE,science,Rare Comet Approaches the Sun in Fiery Encounter Today Before Heading Toward Earth - The Daily Galaxy,"After brushing past the Sun, Comet Wierzchos is returning in February for a closer, and more visible, flyby near Earth.",The Daily Galaxy --Great Discoveries Channel,2026-01-20T16:15:00Z,Positive,0.8766602873802185,0.12333966046571732,0.8766602873802185,https://dailygalaxy.com/2026/01/rare-comet-approaches-the-sun-today/
TSLA,Company,CATEGORY_SCIENCE,science,A New Theory Says Gravity May Come From Entropy—Which Could Lead to a Unified Theory of Physics - Yahoo,A new theory suggests gravity could possibly be the result of entropy—which would mean everything in the universe would fall apart if it all remained...,Popular Mechanics,2026-01-20T16:10:00Z,Negative,0.8830065131187439,0.8830065131187439,0.11699343472719193,https://www.popularmechanics.com/science/a70060000/gravity-from-entropy-unified-theory/
HO,Company,CATEGORY_SCIENCE,science,A New Theory Says Gravity May Come From Entropy—Which Could Lead to a Unified Theory of Physics - Yahoo,A new theory suggests gravity could possibly be the result of entropy—which would mean everything in the universe would fall apart if it all remained...,Popular Mechanics,2026-01-20T16:10:00Z,Negative,0.8830065131187439,0.8830065131187439,0.11699343472719193,https://www.popularmechanics.com/science/a70060000/gravity-from-entropy-unified-theory/
