asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url,is_financial,financial_confidence,financial_label
ENGI,Company,CATEGORY_TECHNOLOGY,technology,"Are Fallout remakes dropping soon? The answer is no, sorry. - Windows Central","Rumors are swirling about the future of Fallout, and I'm here to crush your dreams. Fallout 3 and New Vegas remakes / remasters are not launching imminently.",Windows Central,2026-01-20T20:11:01Z,Negative,0.9635491967201232,0.9635491967201232,0.0364508181810379,https://www.windowscentral.com/gaming/no-bethesda-isnt-shadow-dropping-fallout-3-and-new-vegas-remasters-any-time-soon-heres-what-we-know,0,6.838164699729532e-05,Non-Financial
TTE,Company,CATEGORY_TECHNOLOGY,technology,"Are Fallout remakes dropping soon? The answer is no, sorry. - Windows Central","Rumors are swirling about the future of Fallout, and I'm here to crush your dreams. Fallout 3 and New Vegas remakes / remasters are not launching imminently.",Windows Central,2026-01-20T20:11:01Z,Negative,0.9635491967201232,0.9635491967201232,0.0364508181810379,https://www.windowscentral.com/gaming/no-bethesda-isnt-shadow-dropping-fallout-3-and-new-vegas-remasters-any-time-soon-heres-what-we-know,0,6.838164699729532e-05,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,The PlayStation 5 Pro Shows Its Muscles By Delivering 5K Resolution Rendering In Marathon - Wccftech,The PlayStation 5 Pro shows its muscles in Marathon by delivering 5K internal resolution blended into a clean 4K image with PSSR,Wccftech,2026-01-20T17:26:00Z,Positive,0.9905691146850586,0.0094308219850063,0.9905691146850586,https://wccftech.com/the-playstation-5-pro-shows-its-muscles-by-delivering-5k-resolution-rendering-in-marathon/,0,0.00019991834415122867,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,"Ahead of midterms, independents disapprove of Trump in New York Times poll (Gregory Svirnovskiy/Politico)","Gregory Svirnovskiy / Politico:
Ahead of midterms, independents disapprove of Trump in New York Times poll … But the poll suggests Trump and national Republicans could have a difficult road ahead as they seek to maintain control of Congress amid a midterm env…",Memeorandum.com,2026-01-22T15:50:00Z,Negative,0.9747251868247986,0.9747251868247986,0.0252748224884271,https://www.memeorandum.com/260122/p46,0,0.258541077375412,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,"Prices ticked up in November as Americans keep spending, a key inflation measure shows",The Federal Reserve’s preferred inflation gauge ticked up in November in the latest sign that price increases remain stubbornly elevated,ABC News,2026-01-22T15:49:48Z,Positive,0.8194953203201294,0.1805047392845153,0.8194953203201294,https://abcnews.go.com/Business/wireStory/prices-ticked-november-americans-spending-key-inflation-measure-129456260,1,0.9997389912605286,Financial
SP500,Index,SP500,KEYWORD_SEARCH,Guinea-Bissau: Plans for controversial U.S.-funded vaccine study need review,Plans for a controversial U.S.-funded hepatitis B vaccine study in Guinea-Bissau have been paused pending further review from national authorities.,STAT,2026-01-22T15:47:28Z,Negative,0.9485042095184326,0.9485042095184326,0.0514958053827285,https://www.statnews.com/2026/01/22/guinea-bissau-hepatitis-b-vaccine-trial/,0,5.822593448101543e-05,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,"Carney's Davos speech was 'very good,' Sheinbaum says. 'I don't know if you heard it'",President Claudia Sheinbaum spoke in support of the Canadian prime minister on Wednesday morning during a press conference.,National Post,2026-01-22T15:46:01Z,Positive,0.9758754968643188,0.024124501273036,0.9758754968643188,https://nationalpost.com/news/canada/carney-davos-speech-sheinbaum,0,0.0026425980031490326,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,The Justices Undermined the Federal Reserve’s Independence. Now They Want Backsies.,"On Wednesday, the Supreme Court sat for oral arguments over whether the all-powerful president the justices have created in recent years can control the Federal Reserve. The end of Federal Reserve independence would reset the global financial order, tank reti…",Mother Jones,2026-01-22T15:45:51Z,Negative,0.9800308346748352,0.9800308346748352,0.0199691895395517,https://www.motherjones.com/politics/2026/01/supreme-court-donald-trump-lisa-cook-federal-reserve-independence/,1,0.9997480511665344,Financial
SP500,Index,SP500,KEYWORD_SEARCH,Renee Good’s autopsy details revealed; Minnesota mother was shot in the 'side of the head' by ICE agent,"US News: An independent autopsy into the death of Renee Nicole Good, the 37-year-old woman shot by federal immigration agent Jonathan Ross in Minneapolis, has .",The Times of India,2026-01-22T15:45:05Z,Positive,0.5422532558441162,0.4577467143535614,0.5422532558441162,https://timesofindia.indiatimes.com/world/us/renee-goods-autopsy-details-revealed-minnesota-mother-was-shot-three-times-by-ice-agent/articleshow/127165320.cms,0,0.00010421432671137154,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,DEFI TECHNOLOGIES INC. (NASDAQ: DEFT) DEADLINE ALERT Bernstein Liebhard LLP Reminds DeFi Technologies Inc. Investors of Upcoming Deadline,DeFi Technologies Shareholder Lawsuit Filed - Contact Bernstein Liebhard For More Information...,GlobeNewswire,2026-01-22T15:45:00Z,Negative,0.55985027551651,0.55985027551651,0.4401497840881347,https://www.globenewswire.com/news-release/2026/01/22/3223995/0/en/DEFI-TECHNOLOGIES-INC-NASDAQ-DEFT-DEADLINE-ALERT-Bernstein-Liebhard-LLP-Reminds-DeFi-Technologies-Inc-Investors-of-Upcoming-Deadline.html,1,0.7820940613746643,Financial
SP500,Index,SP500,KEYWORD_SEARCH,BITDEER TECHNOLOGIES GROUP (NASDAQ: BTDR) DEADLINE ALERT – Bernstein Liebhard LLP Reminds Bitdeer Technologies Group Investors of Upcoming Deadline,Bitdeer Technologies Shareholder Lawsuit Filed - Contact Bernstein Liebhard For More Information...,GlobeNewswire,2026-01-22T15:45:00Z,Positive,0.5049300193786621,0.4950700402259826,0.5049300193786621,https://www.globenewswire.com/news-release/2026/01/22/3223996/0/en/BITDEER-TECHNOLOGIES-GROUP-NASDAQ-BTDR-DEADLINE-ALERT-Bernstein-Liebhard-LLP-Reminds-Bitdeer-Technologies-Group-Investors-of-Upcoming-Deadline.html,0,0.002986322157084942,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,"$HAREHOLDER ALERT: The M&A Class Action Firm Is Investigating The Merger—PEN, DBRG, FFIC, and FOLD","NEW YORK, Jan. 22, 2026 (GLOBE NEWSWIRE) -- Class Action Attorney Juan Monteverde with Monteverde & Associates PC
 (the “M&A Class Action Firm”), has recovered millions of dollars for shareholders and is recognized as a Top 50 Firm in the 2024 ISS Securities…",GlobeNewswire,2026-01-22T15:45:00Z,Negative,0.514528214931488,0.514528214931488,0.4854717850685119,https://www.globenewswire.com/news-release/2026/01/22/3224009/0/en/HAREHOLDER-ALERT-The-M-A-Class-Action-Firm-Is-Investigating-The-Merger-PEN-DBRG-FFIC-and-FOLD.html,1,0.9998730421066284,Financial
SP500,Index,SP500,KEYWORD_SEARCH,James Woods Rips Into ‘Buffoon’ Don Lemon with Megyn Kelly Over Church Protest: ‘Dingleberry Hanging on the A** of American Journalism’,"James Woods held nothing back when blasting Don Lemon over his coverage of a church protest, calling him a ""dingleberry hanging on the a** of"" journalism.
The post James Woods Rips Into ‘Buffoon’ Don Lemon with Megyn Kelly Over Church Protest: ‘Dingleberry Ha…",Mediaite,2026-01-22T15:44:55Z,Negative,0.9264671802520752,0.9264671802520752,0.0735328719019889,https://www.mediaite.com/media/podcasts/dingleberry-hanging-on-the-a-of-american-journalism-james-woods-rips-into-buffoon-don-lemon-with-megyn-kelly-over-church-protest/,0,0.00010890542034758255,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,Obama’s Fingerprints All Over Investigations of Trump And Clinton,"In the run-up to the 2016 Democratic Party convention, FBI Director James Comey gained access to at least eight thumb drives containing large volumes of former Secretary Hillary Clinton’s sensitive State Department emails – as well as some from President Obam…",Freerepublic.com,2026-01-22T15:44:17Z,Negative,0.6763661503791809,0.6763661503791809,0.3236339092254638,https://freerepublic.com/focus/f-chat/4363421/posts,0,0.004146811086684465,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,Barron Trump told cops his body was ‘racing with adrenaline’ when he saw friend get beat up by ex on FaceTime,"Barron Trump told British authorities his heart was racing as he witnessed a female friend get beat up by her ex-boyfriend on a FaceTime call, a UK court heard Thursday.",New York Post,2026-01-22T15:43:47Z,Negative,0.7175831198692322,0.7175831198692322,0.2824168503284454,https://nypost.com/2026/01/22/us-news/barron-trump-told-cops-his-body-was-racing-with-adrenaline-when-he-saw-friend-get-beat-up-by-ex-on-facetime/,1,0.9975302815437317,Financial
SP500,Index,SP500,KEYWORD_SEARCH,"Indian gold, silver ETFs plunge as investors unwind positions","Net asset value of precious metals still intact, says IBJA President Prithviraj Kothari; Delhi-based industry body calls for probe into ‘unusually large positions’",BusinessLine,2026-01-22T15:43:32Z,Negative,0.9561728835105896,0.9561728835105896,0.0438270568847656,https://www.thehindubusinessline.com/markets/gold/indian-gold-silver-etfs-plunge-as-investors-unwind-positions/article70539067.ece,1,0.9993301630020142,Financial
SP500,Index,SP500,KEYWORD_SEARCH,DHS Complains That Protesters Won’t Let Federal Agents Piss in Peace,"The Department of Homeland Security is complaining that Minneapolis and St. Paul residents aren’t letting their masked, heavily armed agents pee in peace.“Today, Border Patrol agents who were in Minneapolis–St. Paul as part of a targeted enforcement operation…",The New Republic,2026-01-22T15:43:19Z,Negative,0.9705846905708312,0.9705846905708312,0.0294153448194265,https://newrepublic.com/post/205547/dhs-complains-protesters-wont-let-immigration-agents-pee-bathroom,0,0.0012842431897297502,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,Comer and Oversight committee has found Hillary R. Clinton in Contempt of Congress (28-15),"@nicksortor BREAKING: The House Oversight Committee has officially voted to hold Bill and Hillary Clinton in CONTEMPT OF CONGRESS for IGNORING a subpoena This will now move on to the full House, which could very likely result in at least HILLARY being ARRESTE…",Freerepublic.com,2026-01-22T15:42:57Z,Negative,0.9807816743850708,0.9807816743850708,0.0192183665931224,https://freerepublic.com/focus/f-chat/4363420/posts,0,7.045635720714927e-05,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,Vance tells Minneapolis to ‘stop fighting’ ICE as White House doubles down on crackdown,JD Vance visits Minnesota amid growing protests over Trump's immigration crackdown and controversial ICE raids that have sparked intense national debate.,Fox News,2026-01-22T15:42:43Z,Negative,0.9765762090682985,0.9765762090682985,0.0234237723052501,https://www.foxnews.com/politics/vance-tells-minneapolis-stop-fighting-ice-white-house-doubles-down-crackdown,0,0.003770020790398121,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,"Procter & Gamble Misses Sales Forecasts in Q2, Expects Stronger Second Half","Consumer demand softened in early fiscal 2026, but the consumer goods company is confident that innovation and strategic investments will drive growth.",WWD,2026-01-22T15:42:34Z,Negative,0.9577350616455078,0.9577350616455078,0.0422649085521698,http://wwd.com/beauty-industry-news/beauty-features/procter-and-gamble-misses-sales-forecasts-q2-1238483865/,1,0.9987735152244568,Financial
SP500,Index,SP500,KEYWORD_SEARCH,ICE memo OKs forcible entry without warrant,The secret memo was signed last May,The Week Magazine,2026-01-22T15:42:16Z,Positive,0.8964298963546753,0.1035701036453247,0.8964298963546753,https://theweek.com/politics/ice-memo-allows-entry-without-warrant,0,3.9401682442985475e-05,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,Media Claim ICE 'Detains' Child in Minnesota After Illegal-Migrant Father Arrested,"Federal ICE officers protected a single young child after the illegal-migrant father was arrested, but establishment media outlets are claiming the child was ""detained.""
The post Media Claim ICE ‘Detains’ Child in Minnesota After Illegal-Migrant Father Arrest…",Breitbart News,2026-01-22T15:40:39Z,Negative,0.9579727053642272,0.9579727053642272,0.0420272499322891,https://www.breitbart.com/crime/2026/01/22/media-claims-ice-detains-child-in-minnesota/,0,6.376635428750888e-05,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,Ahead of Market: 10 things that will decide stock market action on Friday,"Domestic markets rebounded on global cues after positive Trump remarks, but caution persisted amid rupee weakness and FII outflows. Nifty consolidated above the 200-day average, faced resistance, volatility stayed elevated, while investors await earnings, US …",The Times of India,2026-01-22T15:40:34Z,Negative,0.9248928427696228,0.9248928427696228,0.075107142329216,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-friday/articleshow/127170450.cms,1,0.9998652935028076,Financial
SP500,Index,SP500,KEYWORD_SEARCH,WATCH: President Trump says 'framework' reached for Greenland deal,"Trump on Wednesday said he and NATO Secretary-General Mark Rutte have ""formed the framework of a future deal with respect to Greenland,"" but did not offer further details on the deal.",ABC News,2026-01-22T15:40:33Z,Positive,0.9228619933128356,0.0771380141377449,0.9228619933128356,https://abcnews.go.com/Politics/video/president-trump-framework-reached-greenland-deal-129457273,0,0.00031905394280329347,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,Why Trump Always Chooses Conflict,I wrote last week that the real power center of today’s Republican Party isn’t the party leadership — it’s conservative media. That reality helps explain why moments like yesterday feel so disorienting. Join now to continue reading. Members get exclusive anal…,Politicalwire.com,2026-01-22T15:40:05Z,Negative,0.9516370296478271,0.9516370296478271,0.0483630374073982,https://politicalwire.com/2026/01/22/why-trump-always-chooses-conflict/,0,0.09525005519390106,Non-Financial
SP500,Index,SP500,KEYWORD_SEARCH,US now focused on controlling Greenland military bases instead of entire island,Any possible deal struck by the US and Denmark would be modelled on British bases in Cyprus,The Irish Times,2026-01-22T15:39:24Z,Positive,0.9782536029815674,0.0217464137822389,0.9782536029815674,https://www.irishtimes.com/world/europe/2026/01/22/us-now-focused-on-controlling-greenland-military-bases-instead-of-entire-island/,0,0.010262813419103622,Non-Financial
